questionID,questionUrl,questionTitle,therapistName,questionText,answerText
58a34681152ba8625f4005fd,https://counselchat.com/questions/how-can-i-be-less-stressed-3,How can I be less stressed?,"Sherry Katz, LCSW",I need help knowing how to deal with stress. What can I do?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
579da45c188cd61c1684e82e,https://counselchat.com/questions/how-can-i-help-myself-and-change-my-behavior,How can I help myself and change my behavior?,"Shawn Thomas Berthel, M.S., LMHC","I've hit my head on walls and floors ever since I was young.  I sometimes still do it but I don't exactly know why, 

I have anxiety and I had a rough childhood but now I'll start to hit my head and sometimes not realize it but I don't know how to stop or even why I'm doing it. 

How can I help myself to change my behavior?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5850880c950e2507cf23dd3e,https://counselchat.com/questions/how-can-i-best-fight-the-winter-blues,How can I best fight the winter blues?,"Sherry Katz, LCSW",Every winter I find myself getting sad because of the weather.  How can I fight this?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
55723117a03de6c365f45c1a,https://counselchat.com/questions/how-can-i-get-people-to-listen,How can I get people to listen?,"Sherry Katz, LCSW","I've never been able to talk with my parents. My parents are in their sixties while I am a teenager. I love both of them but not their personalities. I feel that they do not take me seriously whenever I talk about a serious event in my life. If my dad doesn’t believe me, then my mom goes along with my dad and acts like she doesn’t believe me either. I’m a pansexual, but I can’t trust my own parents.
I've fought depression and won; however, stress and anxiety are killing me. I feel that my friends don't listen to me. I know they have their own problems, which I do my best to help with. But they don't always try to help me with mine, when I really need them. I feel as if my childhood has been taken from me. I feel as if I have no one whom I can trust.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
585599b3950e2507cf23dd9a,https://counselchat.com/questions/can-i-sign-my-brother-into-a-mental-health-facility,Can I sign my brother into a mental health facility?,"Sherry Katz, LCSW","My brother has been diagnosed with paranoid schizophrenia and has not been taking his medication. He's been using methamphetamine and alcohol and was found sleeping naked in my step mom driveway in 12 degree weather.

I was adopted in by his dad (who just passed) and his mother will not Get involved because she's afraid of financial responsibility. 

Do I have the rights to be able to sign my brother into mentalhealth facility?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
56e60f1a02b3f7e43463d3f2,https://counselchat.com/questions/is-this-depression,Is this depression?,Jenifer Finkelstein,"I feel like I am internally screaming all the time. Externally, I am calm, but I have this intense, unidentifiable emotion constantly. I don't feel sad. I don't cry a lot. I feel rather emotionally distant other than the internal screaming. It kind of feels like I'm a caged animal.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
58c61c9598741803743bf6cb,https://counselchat.com/questions/how-does-someone-approach-a-counselor,How does someone approach a counselor?,Jason Davis,How does a person start the counseling process?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
57a17b19188cd61c1684e860,https://counselchat.com/questions/why-can-t-i-stop-these-thoughts,Why can't I stop these thoughts?,Jenifer Finkelstein,"I keep having these random thoughts that I don't want.  Things like ""you aren't worth anything.""  I know they're my own thoughts but it feels like someone else is saying it.

What is wrong with me, and how can I stop having these thoughts?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5775c7b072f4321a37b641c2,https://counselchat.com/questions/i-over-endulge-when-i-drink-alcohol-and-feel-extremely-guilty-about-it-the-next-day,I over endulge when I drink alcohol and feel extremely guilty about it the next day.,2nd Chance Counseling Service  Online Addiction Therapy Provider,"I'm a female in my mid 20s.  Lately I tend to over drink and I've become a very angry drunk. 

In the past, I have even cheated on my boyfriend while I was under the influence of alcohol. 

But now, even if I don't do anything wrong and don't embarrass myself, I still feel really guilty after a night of drinking. I don't understand why I'm feeling this way. Does this mean I have a problem?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5797a411b43cd7825e26e246,https://counselchat.com/questions/how-do-i-fix-my-relationship-3,How do I fix my relationship?,2nd Chance Counseling Service  Online Addiction Therapy Provider,My boyfriend is in recovery from drug addiction. We recently got into a fight and he has become very distant.  I don't know what to do to fix the relationship.,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
58c61c9598741803743bf6cb,https://counselchat.com/questions/how-does-someone-approach-a-counselor,How does someone approach a counselor?,2nd Chance Counseling Service  Online Addiction Therapy Provider,How does a person start the counseling process?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
569c30c0de405677109cb584,https://counselchat.com/questions/my-brother-is-an-addict-he-has-does-nothing-but-ruin-my-family-i-don-t-know-how-to-cope-with-it-anymore,My brother is an addict. He has does nothing but ruin my family. I don't know how to cope with it anymore.,2nd Chance Counseling Service  Online Addiction Therapy Provider,"My brother has been a heroin addict for years, and he’s now in his mid-30s. He has taken from me my mom and my grandparents. He's sick in the head. Now he moved his girlfriend into the house because they both manipulated us. Today, my mom and my brother went toe-to-toe over his girlfriend not helping around the house and always being high. I ended up hitting my brother for getting so close to my mom's face. I feel terrible, but he's always picking his girlfriend over us. Mind you, he tells other girls that he hates his girlfriend, he's single, and she's only living here because he feels bad. We tried kicking them out and everything, but nothing is working. They do nothing to try and help.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
579eb688188cd61c1684e83c,https://counselchat.com/questions/my-mother-is-trying-to-control-my-life-and-i-don-t-know-what-to-do,My mother is trying to control my life and I don't know what to do.,2nd Chance Counseling Service  Online Addiction Therapy Provider,"I am in my early 20s and I still live with my parents because I can't afford to live alone.

My mother says that if I live under her roof I have to follow her rules. She is trying to control my life. What should I do?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
573bdc607d5e6b5321fad9d7,https://counselchat.com/questions/what-can-i-do-about-my-children-blaming-me-for-their-addictions,What can I do about my children blaming me for their addictions?,2nd Chance Counseling Service  Online Addiction Therapy Provider,"I have three children: a biological daughter, a stepdaughter, and a stepson. I found out my stepdaughter overdosed today. My daughter blames me. I told her to stay out of it. I'm scared of all three kids now. They all blame me for their choices they made. All three have drug addictions. I had a stroke in 2013 so I need to depend on people from now on.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
573a0c74dc68e0c40704b147,https://counselchat.com/questions/how-do-i-help-my-husband-get-over-his-drinking-addiction,How do I help my husband get over his drinking addiction?,2nd Chance Counseling Service  Online Addiction Therapy Provider,,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5754d235c792dd6c7063e6aa,https://counselchat.com/questions/i-found-drugs-in-my-moms-drawer-what-should-i-do,I found drugs in my moms drawer—what should I do?,2nd Chance Counseling Service  Online Addiction Therapy Provider,She's my stepmom. I'm pretty sure she's illegally buying the drugs and hiding them from my dad.,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5726ce09f90871f676cf4789,https://counselchat.com/questions/what-is-the-best-way-to-cope-with-the-loss-of-someone-to-suicide,What is the best way to cope with the loss of someone to suicide?,2nd Chance Counseling Service  Online Addiction Therapy Provider,I recently lost a friend to suicide.  I'm smoking marijuana and drinking more to cope with it. How can I handle this better?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
570008d738d8448168a85d94,https://counselchat.com/questions/is-it-okay-if-i-take-my-friend-s-pills-away,Is it okay if I take my friend's pills away?,2nd Chance Counseling Service  Online Addiction Therapy Provider,"My friend is abusing her prescription medicine. Even though she told me she didn't have any more pills, I found she has prescriptions for anxiety medications.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
566e3dd19f3a71de09b3c18e,https://counselchat.com/questions/i-don-t-know-if-my-ex-boyfriend-is-using-opiates-again,I don't know if my ex-boyfriend is using opiates again.,2nd Chance Counseling Service  Online Addiction Therapy Provider,"My boyfriend and I recently broke up. One week, we were fine, and the next, he told me he needed space. He completely deleted me out of his life. He does have an opiate addiction. He claimed he was sober, but since we've split, I've heard many lies from him. Could he be using again, and does this addiction affect the mind?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
579e6e84188cd61c1684e839,https://counselchat.com/questions/my-boyfriend-is-upset-about-my-friendship-with-another-guy,My boyfriend is upset about my friendship with another guy,David Routt,"I have a friend that who I used to be in a relationship with. It was brief and turned into us being just good friends.

I spent the weekend with him and  it upset my boyfriend. Was i wrong?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
588861ae152ba8625f400559,https://counselchat.com/questions/my-family-says-i-have-depression,My family says I have depression.,Samantha  Osborne,"I'm in my late teens and live with my dad.  The only time I go out is for my college classes. Sometimes when I see my friends I want to talk with them, but sometimes I won't want to talk to them for days or even weeks. 

Sometimes I feel i'm not worth knowing or i'm never going to do anything right.

Are they right, am I depressed?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
58c61c9598741803743bf6cb,https://counselchat.com/questions/how-does-someone-approach-a-counselor,How does someone approach a counselor?,Samantha  Osborne,How does a person start the counseling process?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5773e438b9ff751f196e8df0,https://counselchat.com/questions/i-m-worried-about-my-new-job,I'm worried about my new job.,Samantha  Osborne,"I just took a job that requires me to travel far away from home. My family and I really need this job.

People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
56663d51f736762c333ec02f,https://counselchat.com/questions/i-m-in-high-school-and-i-want-to-be-a-psychologist,"I'm in high school, and I want to be a psychologist.",Samantha  Osborne,I just wanted to get to know one so I can hear about their college experience and the courses they took. I also wanted to know if they enjoy their job and how long they were in school.,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
55d030616ae5f72373d44189,https://counselchat.com/questions/how-do-i-make-myself-happy-without-someone-who-made-me-happy,How do I make myself happy without someone who made me happy?,"Shawn Thomas Berthel, M.S., LMHC","How do I make myself happy without the people who made me happy? Now that they’re gone, I feel sad. It’s been two months now but I seem to be unable to stay okay and independent.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
55de5e9ab32c151d73cc6c5f,https://counselchat.com/questions/how-do-i-save-my-marriage,How do I save my marriage?,"Shawn Thomas Berthel, M.S., LMHC","What am I doing wrong? My wife and I are fighting all the time. What can I do? We don't agree on anything and she usually jumps to conclusions, which are usually wrong on how I feel. She is very family-oriented while all of my family left me on my butt, abused, ignored and messed up with me mentally. I'm not a family-oriented person. I only have two people in my life - my best friend and my wife.  

My mother forced my father out of my life so I do not know who he really is. We've gotten in contact but he just makes comments on how much I look like her when in fact I look more like him.  This makes me mad because I don't want to look like my mother. I hate her. All that she did was bring me down and make me homeless, which she was successful at.  I need guidance in my life.  I don't want to lose my wife but we need to have a space because we usually hit each other and it's not healthy. I'm dying to make our relationship healthy. I've never wanted anything more than this. Please help me. I need your advice.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
58d18b6498741803743bf7df,https://counselchat.com/questions/how-can-i-cope-with-work-related-stress-better,How can I cope with work related stress better?,Jenifer Finkelstein,"I am in a high stress position for a tech company. I am being overworked and underpaid for my contributions and it is not only giving me anxiety, but also demoralizing.

What can I do to manage my stress?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
58c61c9598741803743bf6cb,https://counselchat.com/questions/how-does-someone-approach-a-counselor,How does someone approach a counselor?,David Routt,How does a person start the counseling process?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
579e400d188cd61c1684e835,https://counselchat.com/questions/is-it-normal-to-go-into-therapy-feeling-nervous,Is it normal to go into therapy feeling nervous?,David Routt,I've gone to a couple therapy sessions so far and still everytime I walk in I get nervous and shaky.  Is this normal? Should I still be feeling like this?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
588861ae152ba8625f400559,https://counselchat.com/questions/my-family-says-i-have-depression,My family says I have depression.,Vikas Keshri,"I'm in my late teens and live with my dad.  The only time I go out is for my college classes. Sometimes when I see my friends I want to talk with them, but sometimes I won't want to talk to them for days or even weeks. 

Sometimes I feel i'm not worth knowing or i'm never going to do anything right.

Are they right, am I depressed?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
57a17b19188cd61c1684e860,https://counselchat.com/questions/why-can-t-i-stop-these-thoughts,Why can't I stop these thoughts?,Vikas Keshri,"I keep having these random thoughts that I don't want.  Things like ""you aren't worth anything.""  I know they're my own thoughts but it feels like someone else is saying it.

What is wrong with me, and how can I stop having these thoughts?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
579d62d3188cd61c1684e827,https://counselchat.com/questions/how-can-i-make-the-voices-stop,How can I make the voices stop?,Vikas Keshri,"I don't remember when the voices in my head started, but I remember Hearing them when I was little. 

I know it's not normal to hear voices that aren't your own. I fight the voices and I want them to stop.  They've been here so long and I want them gone. How can I make the voices stop?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
579da45c188cd61c1684e82e,https://counselchat.com/questions/how-can-i-help-myself-and-change-my-behavior,How can I help myself and change my behavior?,"Sherry Katz, LCSW","I've hit my head on walls and floors ever since I was young.  I sometimes still do it but I don't exactly know why, 

I have anxiety and I had a rough childhood but now I'll start to hit my head and sometimes not realize it but I don't know how to stop or even why I'm doing it. 

How can I help myself to change my behavior?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
581d5e5c950e2507cf23dbe9,https://counselchat.com/questions/how-do-i-get-over-a-person-i-fell-in-love-with,How do I get over a person I fell in love with?,"Sherry Katz, LCSW","I know that I need to get past my feelings for this person I fell in love with, but t's so difficult to move on because he showed me feelings I've never felt before. 

I feel like I don't  want to be without my genuine love for him, but logically, I know I need to be without him. I can't discuss this with anybody in my life because the conditions surrounding our love are considered  ""wrong"" by a lot of people.

How can I get myself to just move on?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
58c61c7698741803743bf6c8,https://counselchat.com/questions/how-does-counseling-end,How does counseling end?,Anna McElearney,How does a counselor decide when to end counseling sessions or to terminate working with a client?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
58c61c9598741803743bf6cb,https://counselchat.com/questions/how-does-someone-approach-a-counselor,How does someone approach a counselor?,Anna McElearney,How does a person start the counseling process?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
57a15afd188cd61c1684e85e,https://counselchat.com/questions/i-want-to-feel-more-comfortable-around-people,I want to feel more comfortable around people.,Jenifer Finkelstein,"My son was diagnosed with autism a few years ago and I stopped working so that I could take care of him.  I also was dealing with an abusive relationship (mentally, physically, and emotionally). Now I live like a recluse and I always feel nervous around people.

How can I feel more comfortable around other people?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
579d62d3188cd61c1684e827,https://counselchat.com/questions/how-can-i-make-the-voices-stop,How can I make the voices stop?,"Sherry Katz, LCSW","I don't remember when the voices in my head started, but I remember Hearing them when I was little. 

I know it's not normal to hear voices that aren't your own. I fight the voices and I want them to stop.  They've been here so long and I want them gone. How can I make the voices stop?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
579e6e84188cd61c1684e839,https://counselchat.com/questions/my-boyfriend-is-upset-about-my-friendship-with-another-guy,My boyfriend is upset about my friendship with another guy,"Shawn Thomas Berthel, M.S., LMHC","I have a friend that who I used to be in a relationship with. It was brief and turned into us being just good friends.

I spent the weekend with him and  it upset my boyfriend. Was i wrong?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5835e5b5950e2507cf23dc6a,https://counselchat.com/questions/i-don-t-know-how-to-communicate-with-my-adult-daughter,I don't know how to communicate with my adult daughter.,"Sherry Katz, LCSW","There is  just no communication at all between us.  She sleeps constantly all day (not at night).  She acts angry and unfocused and stays in her very messy room all the time. The only time she comes out is to eat. 

She has aches and fatigue, weight gain, hair loss and skin problems. She does not look after her health.

I don't know how to communicate with her.  She is not open to any suggestions. How do I get through to her?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
58577397950e2507cf23ddad,https://counselchat.com/questions/is-it-wrong-for-me-to-be-attracted-to-my-girlfriend,Is it wrong for me to be attracted to my girlfriend?,"Sherry Katz, LCSW",I'm 15 and my girlfriend is 14. Am I a pedophile because I'm attracted to her and she's under 18?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
58c61c9598741803743bf6cb,https://counselchat.com/questions/how-does-someone-approach-a-counselor,How does someone approach a counselor?,Sally High,How does a person start the counseling process?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
579eb688188cd61c1684e83c,https://counselchat.com/questions/my-mother-is-trying-to-control-my-life-and-i-don-t-know-what-to-do,My mother is trying to control my life and I don't know what to do.,Sally High,"I am in my early 20s and I still live with my parents because I can't afford to live alone.

My mother says that if I live under her roof I have to follow her rules. She is trying to control my life. What should I do?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
579aae85188cd61c1684e80c,https://counselchat.com/questions/i-just-feel-so-alone,I just feel so alone.,Sally High,"I feel so alone. I have so many people around me, but it seems as they just listen and dont understand.  They say it will all be okay, or they don't listen to me st all.  Everyone says they are here for me but it doesn't feel like they are. Why do I feel so alone?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
579d7cbc188cd61c1684e82c,https://counselchat.com/questions/how-can-i-be-less-dependent-on-my-boyfriend,How can I be less dependent on my boyfriend?,"Sherry Katz, LCSW","My boyfriend and I have been dating for almost 2 years. I've been really sad lately and for the past few months I've realized I'm just way too dependent on him.   It makes me really upset to be so dependent on someone else, but I can't help it. I don't even know who I am without him.

How can I be less dependent on my him?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
579bab40188cd61c1684e811,https://counselchat.com/questions/is-it-possible-for-a-couple-to-overcome-cheating-if-it-only-happened-once,Is it possible for a couple to overcome cheating if it only happened once?,"Sherry Katz, LCSW","My fiancé and I have been together for 3 years and our relationship has always been good. The only issue we had was that he felt like he wasn't getting enough sexual attention from me. 

I recently found out he cheated on me with another women.  He says he wants his family back but I'm confused on what to do.  Is it possible for us to get past the cheating, or should I just move on?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
579cafb8188cd61c1684e81d,https://counselchat.com/questions/can-i-learn-to-be-happy-alone,Can i learn to be happy alone?,"Sherry Katz, LCSW","I'm dealing with an illness that will never go away and I feel like my life will never change for the better. I feel alone and that i have no one. 

How can I overcome this pain and learn to be happy alone?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
58c61c9298741803743bf6ca,https://counselchat.com/questions/what-happens-in-a-counseling-session,What happens in a counseling session?,Allison  Velez,"After first meeting the client, what is the process that a counselor facilitates?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5796b7bfbc069dff6a5339d0,https://counselchat.com/questions/overcoming-fears,Overcoming fears.,"Sherry Katz, LCSW","I have a fear of something and I want to face that fear to overcome it, but I don't know how. What can I do?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
579e6e84188cd61c1684e839,https://counselchat.com/questions/my-boyfriend-is-upset-about-my-friendship-with-another-guy,My boyfriend is upset about my friendship with another guy,Allison  Velez,"I have a friend that who I used to be in a relationship with. It was brief and turned into us being just good friends.

I spent the weekend with him and  it upset my boyfriend. Was i wrong?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
57799c9772f4321a37b64221,https://counselchat.com/questions/is-it-normal-to-cry-during-therapy,Is it normal to cry during therapy?,Allison  Velez,"I start counseling/therapy in a few days (I'm freaking out) but my main fear is that I'll cry and embarrass myself, is it something to worry about?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
579ed169188cd61c1684e83e,https://counselchat.com/questions/how-do-i-tell-a-girl-that-i-crossdress,How do I tell a girl that I crossdress?,Allison  Velez,"I crossdress and like to be feminine but I am attracted to women, but yet that seems to bother girls I date or ask out. 

How can I approach them about it? should I hold back and keep it a secret, or should I just be up-front about it.  I wonder if i should stop or if I should continue to do it since it makes me happy.  What should I do?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
587d14b8152ba8625f40048a,https://counselchat.com/questions/how-can-i-help-my-fianc-accept-and-let-go-of-my-past,How can I help my fiancé accept and let go of my past?,Allison  Velez,"My fiancé and I come from a strong Christian background but both went off the ""straight and narrow"" once before. He is having a hard time accepting my past, especially  that I'm not a virgin. He has a hard time in general accepting himself and others. 

His insecurities are hurting our relationship. How can I help him let go of my past and decide to live in the present?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
57980934b43cd7825e26e253,https://counselchat.com/questions/how-do-i-move-on-2,How do I move on?,Allison  Velez,I'm obsessing about a terrible breakup. Everything is a constant reminder.  How do I move on?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5799501eb43cd7825e26e297,https://counselchat.com/questions/ptsd-is-impacting-my-whole-life,PTSD is impacting my whole life.,Manya  Khoddami,"I have PTSD. The side effects are really bad and have impacts on sex, anger and my relationships.  I even lost my job month ago. 

How can I get my life back?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
58c9c85398741803743bf6e9,https://counselchat.com/questions/my-daughter-isn-t-acting-her-age,My daughter isn't acting her age.,Manya  Khoddami,"My daughter seemed to be developing at a normal rate until about the age of 10. She then started to act younger than she is. 

Now she only wants to play with younger kids and she doesn't act her age. I don't know why this is happening. Is this normal?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
57a17b19188cd61c1684e860,https://counselchat.com/questions/why-can-t-i-stop-these-thoughts,Why can't I stop these thoughts?,Manya  Khoddami,"I keep having these random thoughts that I don't want.  Things like ""you aren't worth anything.""  I know they're my own thoughts but it feels like someone else is saying it.

What is wrong with me, and how can I stop having these thoughts?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5773e438b9ff751f196e8df0,https://counselchat.com/questions/i-m-worried-about-my-new-job,I'm worried about my new job.,Manya  Khoddami,"I just took a job that requires me to travel far away from home. My family and I really need this job.

People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
58c61c9598741803743bf6cb,https://counselchat.com/questions/how-does-someone-approach-a-counselor,How does someone approach a counselor?,Julie Desjardins,How does a person start the counseling process?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
